3.0749824e-06	8.4658391e-08
3.1139062e-06	7.4154511e-08
3.15283e-06	6.2070593e-08
3.1917538e-06	4.6302529e-08
3.2306777e-06	3.1635536e-08
3.2696015e-06	2.2769813e-08
3.3085253e-06	1.7571971e-08
3.3474491e-06	2.6270558e-08
3.386373e-06	4.270755e-08
3.4252968e-06	5.8607175e-08
3.4642206e-06	7.2934753e-08
3.5031445e-06	8.500709e-08
3.5420683e-06	9.3885429e-08
3.5809921e-06	1.0050323e-07
3.6199159e-06	1.03512e-07
3.6588398e-06	1.0408395e-07
3.6977636e-06	1.0384466e-07
3.7366874e-06	1.0248979e-07
3.7756113e-06	1.0383423e-07
3.8145351e-06	1.044412e-07
3.8534589e-06	1.0287538e-07
3.8923827e-06	1.0046092e-07
3.9313066e-06	9.6115165e-08
3.9702304e-06	8.6409023e-08
4.0091542e-06	7.4120732e-08
4.048078e-06	6.1249968e-08
4.0870019e-06	4.6443897e-08
4.1259257e-06	2.9419319e-08
4.1648495e-06	1.8752571e-08
4.2037734e-06	1.7462663e-08
4.2426972e-06	2.5102501e-08
4.281621e-06	3.9277791e-08
4.3205448e-06	5.4160298e-08
4.3594687e-06	6.7778705e-08
4.3983925e-06	8.1342102e-08
4.4373163e-06	9.3926287e-08
4.4762401e-06	1.0173582e-07
4.515164e-06	1.0359364e-07
4.5540878e-06	1.0172978e-07
4.5930116e-06	9.8562578e-08
4.6319355e-06	9.9012651e-08
4.6708593e-06	9.8528018e-08
4.7097831e-06	9.639719e-08
4.7487069e-06	9.4202195e-08
4.7876308e-06	8.8195506e-08
4.8265546e-06	7.6066575e-08
4.8654784e-06	6.2450836e-08
4.9044022e-06	4.9118923e-08
4.9433261e-06	3.5580176e-08
4.9822499e-06	2.2172768e-08
5.0211737e-06	1.2891133e-08
5.0600976e-06	1.4641283e-08
5.0990214e-06	2.8831265e-08
5.1379452e-06	4.5829708e-08
5.176869e-06	6.0273434e-08
5.2157929e-06	7.1688493e-08
5.2547167e-06	8.0566187e-08
5.2936405e-06	8.7823601e-08
5.3325643e-06	9.1956826e-08
5.3714882e-06	9.2960854e-08
5.410412e-06	9.3613032e-08
5.4493358e-06	9.4514233e-08
5.4882597e-06	9.4705386e-08
5.5271835e-06	9.1666697e-08
5.5661073e-06	8.6786932e-08
5.6050311e-06	8.0357092e-08
5.643955e-06	7.2288366e-08
5.6828788e-06	6.385467e-08
5.7218026e-06	5.3542223e-08
5.7607264e-06	3.6725916e-08
5.7996503e-06	2.2057908e-08
5.8385741e-06	1.603304e-08
5.8774979e-06	2.1241495e-08
5.9164218e-06	3.2971402e-08
5.9553456e-06	4.7138484e-08
5.9942694e-06	6.0562072e-08
6.0331932e-06	7.3441177e-08
6.0721171e-06	8.3866673e-08
6.1110409e-06	9.1782034e-08
6.1499647e-06	9.8045539e-08
6.1888885e-06	1.0141311e-07
6.2278124e-06	1.0212759e-07
6.2667362e-06	1.0032349e-07
6.30566e-06	9.894415e-08
6.3445839e-06	9.9015096e-08
6.3835077e-06	9.7891718e-08
6.4224315e-06	9.1897922e-08
6.4613553e-06	8.0668828e-08
6.5002792e-06	6.8539498e-08
6.539203e-06	5.5891965e-08
6.5781268e-06	3.5302823e-08
6.6170506e-06	2.1149509e-08
6.6559745e-06	1.5324157e-08
6.6948983e-06	2.3488991e-08
6.7338221e-06	3.7243485e-08
6.772746e-06	5.1168889e-08
6.8116698e-06	6.4791043e-08
6.8505936e-06	7.8149473e-08
6.8895174e-06	8.9542938e-08
6.9284413e-06	9.8363957e-08
6.9673651e-06	1.0356504e-07
7.0062889e-06	1.0454936e-07
7.0452127e-06	1.0372114e-07
7.0841366e-06	1.0455923e-07
7.1230604e-06	1.0487997e-07
7.1619842e-06	1.0415209e-07
7.2009081e-06	1.0225762e-07


