4.5114887e-06	1.2497408e-07
4.5310189e-06	1.2649481e-07
4.5505492e-06	1.2520504e-07
4.5700794e-06	1.2301554e-07
4.5896097e-06	1.2198419e-07
4.6091399e-06	1.2329446e-07
4.6286702e-06	1.2263865e-07
4.6482004e-06	1.2168051e-07
4.6677307e-06	1.2042768e-07
4.6872609e-06	1.1854449e-07
4.7067912e-06	1.1614894e-07
4.7263214e-06	1.1402977e-07
4.7458517e-06	1.1315394e-07
4.765382e-06	1.0923731e-07
4.7849122e-06	1.0378983e-07
4.8044425e-06	9.6791284e-08
4.8239727e-06	9.1575438e-08
4.843503e-06	8.4086547e-08
4.8630332e-06	7.268804e-08
4.8825635e-06	6.4960362e-08
4.9020937e-06	5.7892748e-08
4.921624e-06	5.2748774e-08
4.9411542e-06	4.8081187e-08
4.9606845e-06	4.1912525e-08
4.9802147e-06	3.7357779e-08
4.999745e-06	3.9062422e-08
5.0192753e-06	3.9123913e-08
5.0388055e-06	3.8651205e-08
5.0583358e-06	3.7224154e-08
5.077866e-06	3.6857504e-08
5.0973963e-06	3.8529033e-08
5.1169265e-06	4.1827418e-08
5.1364568e-06	4.0786147e-08
5.155987e-06	4.3433381e-08
5.1755173e-06	5.00102e-08
5.1950475e-06	5.8660986e-08
5.2145778e-06	6.7280926e-08
5.234108e-06	7.445244e-08
5.2536383e-06	7.8329976e-08
5.2731686e-06	8.6348425e-08
5.2926988e-06	9.5897188e-08
5.3122291e-06	1.0773531e-07
5.3317593e-06	1.0926202e-07
5.3512896e-06	1.1411006e-07
5.3708198e-06	1.2035288e-07
5.3903501e-06	1.1899498e-07
5.4098803e-06	1.1927406e-07
5.4294106e-06	1.1975859e-07
5.4489408e-06	1.2000259e-07
5.4684711e-06	1.1951598e-07
5.4880013e-06	1.1965924e-07
5.5075316e-06	1.200578e-07
5.5270619e-06	1.1897785e-07
5.5465921e-06	1.1798155e-07
5.5661224e-06	1.1771215e-07
5.5856526e-06	1.1641041e-07
5.6051829e-06	1.1517332e-07
5.6247131e-06	1.126219e-07
5.6442434e-06	1.0824581e-07
5.6637736e-06	1.0188285e-07
5.6833039e-06	9.4498593e-08
5.7028341e-06	8.750839e-08
5.7223644e-06	8.0599241e-08
5.7418946e-06	7.403468e-08
5.7614249e-06	6.8200896e-08
5.7809552e-06	6.4425594e-08
5.8004854e-06	5.3743855e-08
5.8200157e-06	4.059618e-08
5.8395459e-06	3.6379073e-08
5.8590762e-06	3.4735708e-08
5.8786064e-06	3.5232048e-08
5.8981367e-06	3.8307209e-08
5.9176669e-06	3.8396502e-08
5.9371972e-06	3.8672281e-08
5.9567274e-06	3.9115772e-08

